ParameterID,ParameterName,CasNumber,MolecularFormula,MolecularWeight
309116,"1,3-Dimethylphenanthrene",16664-45-2,C16H14,206.288
309117,"1,4-Dimethylphenanthrene",22349-59-3,C16H14,206.288
309118,"1,6-Dimethylphenanthrene",20291-74-1,C16H14,206.288
309119,"1,9-Dimethylphenanthrene",20291-73-0,C16H14,206.288
309120,"2,4-Dimethylphenanthrene",15254-64-5,C16H14,206.288
309121,"3,10-Dimethylphenanthrene",66291-33-6,C16H14,206.288
309122,"9,10-dimethylphenanthrene",604-83-1,C16H14,206.288
309123,"2,3-Dimethyl-5-(4-methylpentyl)naphthalene",204256-07-5,C18H24,240.4
309124,"1,2,8-Trimethylphenanthrene",20291-75-2,C17H16,220.315
309125,"1,2,9-Trimethylphenanthrene",146448-88-6,C17H16,220.315
309126,"2,6,9-Trimethylphenanthrene",66271-32-7,C17H16,220.315
309127,9-Butylphenanthrene,10394-57-7,C18H18,234.3
309128,1-methylbenz[a]anthracene,2498-77-3,C19H14,242.3
309129,1-ethylchrysene,6705-11-9,C20H16,256.348
309130,6-methylbenzo[a]pyrene,2381-39-7,C21H14,266.3
309131,3-methylbenzothiophene,1455-18-1,C9H8S,148.22
309132,Benzo[g]chrysene,196-78-1,C22H14,278.35
309133,"Dibenzo[g,p]chrysene",191-68-4,C26H16,328.42
309134,Pentacene,135-48-8,C22H14,278.36
309135,"4,6-dimethyldibenzothiophene",1207-12-1,C14H12S1,212.31
309136,"4,6-diethyldibenzothiophene",132034-91-4,C16H16S1,240.37
309137,9-pentylphenanthrene,52689-26-6,C19H20,248.37
309138,"2,7-ditertbutylnaphthalene",10275-58-8,C18H24,240.39
309139,9-(3-methyl-butyl)-anthracene,,C19H20,248.371
309140,"1,4,5,8-tetramethylanthracene",2960-97-6,C18H18,234.34
309141,"1,3,6,8-tetraisopropylpyrene",24300-95-6,C28H34,370.58
309142,"1,2,3,4,5,6,7,8,9,10-decamethylanthracene",65819-04-7,C24H30,318.51
309143,"3-methyldibenzo[a,h]anthracene",63041-84-9,C23H16,292.38
309144,"1,4,5,8,9-pentamethyl-anthracene",57380-68-4,C19H20,248.36
309145,"2,7-dimethylanthracene",782-23-0,C16H14,206.29
309146,1-Ethyl-5-methylphenanthrene,4584-82-1,C17H16,220.31
309147,6-ethylchrysene,2732-58-3,C20H16,256.35
309148,"S-Propyl N,N-Diethyldithiocarbamate",19047-77-9,C8H17NS2,191.36
309149,9-Aminophenanthrene,947-73-9,C14H11N,193.24
309150,Digoxin,20830-75-5,C41H64O14,780.9
309151,4-tert-Butylbenzoic acid,98-73-7,C11H14O2,178.231
309152,Benthiavalicarb-isopropyl,177406-68-7,C18H24FN3O3S,381.47
309153,Dicyclohexylamine,101-83-7,C12H23N,181.323
309154,"4,5-Dichloro-2-octyl-isothiazolone",64359-81-5,C11H17Cl2NOS,282.2
309155,"3-Fluoro-2,3',4,4',5',6-hexabromodiphenyl ether",,C12H3Br6F1O1,661.58
309156,"5-fluoro-2,2',3,4,4',6-hexabromodiphenyl ether",,C12H3Br6F1O1,661.58
309157,"1-Hexanol, 3,3,4,4,5,5,6,6,6-nonafluoro-",2043-47-2,C6H5F9O,264.09
309158,"3,3,4,4,5,5,6,6,7,7,7-Undecafluoroheptan-2-ol",914637-05-1,C7H5F11O,314.1
309159,"3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluorooctan-1-ol",647-42-7,C8H5F13O,364.1
309160,"3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-Pentadecafluorononan-2-ol",24015-83-6,C9H5F15O,414.11
309161,"1,1,2,2-Tetrahydroperfluoro-1-decanol",678-39-7,C10H5F17O,464.12
309162,2-(Perfluorodecyl)ethanol,865-86-1,C12H5F21O,564.13
309163,N-Methylperfluorooctanesulfonamidoethanol,24448-09-7,C11H8F17NO3S,557.23
309164,"N-ethyl-1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluoro-N-(2-hydroxyethyl)octane-1-sulfonamide",1691-99-2,C12H10F17NO3S,571.25
309166,"Tricresylphosphate, ortho- (ng)",78-30-8,C21H21O4P,368.3629
309167,"Tricresylphosphate, ortho- (mol)",78-30-8,C21H21O4P,368.3629
309168,"Tricresylphosphate, ortho- - BG Corr",78-30-8,C21H21O4P,368.3629
309169,Tributyl phosphate-d27,126-73-8,C12H27O4P,266.3141
309170,FBDE-47 (IS),876310-23-5,C12H5Br4FO,503.785
309171,FBDE 140,,,
309172,FBDE 140 (True Value),,,
309173,FBDE 140 (% Recovery),,,
309174,Is this a quechers batch?,,,
309175,Set mass to 1?(Use to bypass mass based calculation),,,
309176,Tonalide-d11,2714413-99-5,C18H26O,258.405000
309177,Caffeine-d9,72238-85-8,C8H1D9N4O2,194.1906
309178,Musk Ketone-d9,2687960-77-4,C14H18N2O5,294.3031
309179,Final Volume (SPE),,,
309180,Fluorometholone,426-13-1,C22H29FO4,376.5
309181,Sphinganine,764-22-7,C18H39NO2,301.5
309182,Phthalic anhydride,85-44-9,C8H4O3,148.11
309183,9-ethylcarbazole,86-28-2,C14H13N,195.265
309184,1-Chlorohexadecane,4860-03-1,C16H33Cl,260.89
309185,Citral A -d6,149195-08-4,C10H10D6O,158.2334
309186,b-citronellol-d6,220687-53-6,C10H14D6O,162.2652
309187,"1,2-Dichlorodecane",34619-32-4,C10H20Cl2,211.17
309188,"1,1,1,3-Tetrachlorododecane",14983-60-9,C12H22Cl4,308.11
309189,"1,1,1,3,11,12-Hexachlorododecane",865306-22-5,C12H20Cl6,376.99
309190,"1,2-Dichlorotetradecane",701920-83-4,C14H28Cl2,267.28
309191,"1,1,1,3,9,11,11,11-Octachloroundecane",601523-25-5,C11H16Cl8,431.85
309192,"1,2,10,11-Tetrachloroundecane",210049-49-3,C11H20Cl4,294.08
309193,"1,1,1,3-Tetrachlorodecane",51755-60-3,C10H18Cl4,280.05
309194,Sodium dodecyl sulfate,151-21-3,C12H25NaO4S,288.38
309195,Divinyltetramethyldisiloxane,2627-95-4,C8H18OSi2,186.401
309196,Glycyrrhetinic acid,471-53-4,C30H46O4,470.694
309197,(3aR)-(+)-Sclareolide,564-20-5,C15H26O2,250.382
309198,Zearalanol,26538-44-3,C18H26O5,322.401
309199,(rel)-Enterolactone,78473-71-9,C18H18O4,298.338
309200,D-Trehalose,99-20-7,C12H22O11,342.297
309201,Enniatin B,917-13-5,C33H57N3O9,639.831
309202,6-(Isononanoylamino)hexanoic acid,71902-23-3,C15H29NO3,271.401
309203,Mesurol sulfone phenol,14763-62-3,C9H12O3S,200.25
309204,2-Hydroxyisocaproic acid,498-36-2,C6H12O3,132.159
309205,Kinetin,525-79-1,C10H9N5O,215.216
309206,"2,6 and 2,7-dimethylnaphthalene",581-42-0 & 582-16-1,C12H12,156.2237
309207,"2,6 and 2,7-dimethyl and 1-Ethylnaphthalene",?????,C12H12,156.2237
309208,"1,2,5 and 2,4,5-Trimethylnaphthalene",641-91-8 & 170157-91-9,C13H14,170.255 & 170.254
309209,"3,9 and 3,10-dimethylphenanthrene",66291-32-5 & 66291-33-6,C16H14,206.28
309210,"2,3-dimethylanthracene and 1,8-dimethylphenanthrene",613-06-9 & 7372-87-4,C16H14,206.2824
309211,4 and 6-Methylbenz[a]anthracene,316-49-4 & 316-14-3,C19H14,242.32
309212,3-methylchrysene and 1-methylbenz[a]anthracene,3351-31-3 & 2498-77-3,C19H14,242.3
309213,3 and 5-methylbenz[a]anthracene,2498-75-1 & 2319-96-2,C19H14,242.32
309214,1-Ethyl-5-methylphenanthrene and 1-Ethyl-7-methylphenanthrene,4584-82-1 & 4584-82-1,C17H16,220.31
309215,1-Ethyl-5-methylphenanthrene and 1-Ethyl-7-methylphenanthrene A,4584-82-1 & 4584-82-1,C17H16,220.31
309216,1-Ethyl-5-methylphenanthrene and 1-Ethyl-7-methylphenanthrene B,4584-82-1 & 4584-82-1,C17H16,220.31
309217,fluorene-d10 - QC,81103-79-9,C13D10,176.28
309218,Benzo(b)fluoranthene-d12 - QC,93951-98-5,C20D12,264.382
309219,Benzo(a)pyrene-d12 - QC,63466-71-7,C20H12,252.32
309220,"2,3-Dimethylnaphthalene (ng)",581-40-8,C12H12,156.23
309221,"2,3-Dimethylnaphthalene - BG Corr",581-40-8,C12H12,156.23
309222,"1,6-Dimethylphenanthrene (mol)",20291-74-1,C16H14,206.288
309223,"1,6-Dimethylphenanthrene - BG Corr",20291-74-1,C16H14,206.288
309224,"1,6,7-Trimethylnaphthalene - BG Corr",2245-38-7,C13H14,170.25
309225,3-Methylcholanthrene - BG Corr,56-49-5,C21H16,268.4
309226,1-Methylanthracene - BG Corr,610-48-0,C15H12,192.25
309227,"Dibenz(a,c)anthracene - BG Corr",215-58-7,C22H14,278.3
309228,Benzo(a)fluoranthene - BG Corr,203-33-8,C20H12,252.3
309229,3-Methylphenanthrene - BG Corr,832-71-3,C15H12,192.25
309230,9-Methylphenanthrene - BG Corr,883-20-5,C15H12,192.25
309231,Benzo(ghi)fluoranthene - BG Corr,203-12-3,C18H10,226.3
309232,Benzo(c)phenanthrene - BG Corr,195-19-7,C18H12,228.3
309233,"Naphtho(1,2-a)pyrene - BG Corr",196-28-1,,
309234,1-Ethylnaphthalene - BG Corr,1127-76-0,C12H12,156.22
309235,2-methylchrysene - BG Corr,3351-32-4,C19H14,242.3
309236,Benzo(b)fluoranthene - BG Corr,205-99-2,C20H12,252.3093
309237,Benzo(k)fluoranthene - BG Corr,207-08-9,C20H12,252.3093
309238,Benzo(e)pyrene - BG Corr,192-97-2,C20H12,252.3093
309239,Benzo(a)pyrene - BG Corr,50-32-8,C20H12,252.3093
309240,Picene - BG Corr,213-46-7,C22H14,278.36
309241,"Dibenz[a,h]anthracene - BG Corr",53-70-3,C22H14,278.3466
309242,4-methyldibenzothiophene - BG Corr,7372-88-5,C13H10S,198.29
309243,"1,4,5-Trimethylnaphthalene - BG Corr",2131-41-1,C13H14,170.25
309244,"1,8-dimethylfluorene - BG Corr",1207-11-0,C15H14,194.27
309245,2-Ethylfluorene - BG Corr,1207-20-1,C15H14,194.27
309246,9-Methylfluorene - BG Corr,2523-37-7,C14H12,180.24
309247,2-Ethylphenanthrene - BG Corr,3674-74-6,C16H14,206.28
309248,2-Isopropylnaphthalene - BG Corr,2027-17-0,C13H14,170.25
309249,9-Ethylphenanthrene - BG Corr,3674-75-7,C16H14,206.28
309250,"6,12-dimethylchrysene - BG Corr",14207-77-3,C20H16,256.3
309251,"1,7-Dimethylnaphthalene - BG Corr",575-37-1,C12H12,156.22
309252,"1,4,6,7-tetramethylnaphthalene - BG Corr",13764-18-6,C14H16,184.282
309253,"5,8-dimethylbenzo(c)phenanthrene - BG Corr",54986-63-9,C20H16,256.348
309254,"1,12-dimethylbenzo(c)phenanthrene - BG Corr",4076-43-1,C20H16,256.348
309255,"1,7-dimethylfluorene - BG Corr",442-66-0,C15H14,194.277
309256,1-methylfluorene - BG Corr,1730-37-6,C14H12,180.25
309257,2-methylfluorene - BG Corr,1430-97-3,C14H12,180.24
309258,4-Methylbenzo(c)phenanthrene - BG Corr,4076-40-8,C19H14,242.32
309259,3-Methylbenzo(c)phenanthrene - BG Corr,2381-19-3,C19H14,242.32
309260,2-Methylbenzo(c)phenanthrene - BG Corr,2606-85-1,C19H14,242.32
309261,5-Methylbenzo(c)phenanthrene - BG Corr,652-04-0,C19H14,242.32
309262,"2,6-diisopropylnaphthalene - BG Corr",24157-81-1,C16H20,212.33
309263,"8,9,11-trimethylbenz(a)anthracene - BG Corr",74845-58-2,C21H18,270.4
309264,"6,8-dimethylbenz(a)anthracene - BG Corr",317-64-6,C20H16,256.35
309265,10-methylbenz(a)anthracene - BG Corr,2381-15-9,C19H14,242.32
309266,10-Methylbenzo(a)pyrene - BG Corr,63104-32-5,C21H14,266.35
309267,1-ethylphenanthrene - BG Corr,30997-38-7,C16H14,206.29
309268,1-Methylbenzo(c)phenanthrene - BG Corr,4076-39-5,C19H14,242.32
309269,"3,9-Dimethylbenz[a]anthracene - BG Corr",316-51-8,C20H16,256.35
309270,7-Methylbenz[a]anthracene - BG Corr,2541-69-7,C19H14,242.32
309271,9-Methylbenz[a]anthracene - BG Corr,2381-16-0,C19H14,242.32
309272,"7,10-dimethylbenzo(a)pyrene - BG Corr",63104-33-6,C22H16,280.37
309273,7-Methylbenzo(a)pyrene - BG Corr,63041-77-0,C21H14,266.35
309274,8-Methylbenzo(a)pyrene - BG Corr,63041-76-9,C21H14,266.35
309275,9-Methylbenzo(a)pyrene - BG Corr,70644-19-8,C21H14,266.35
309276,2-tertButylanthracene - BG Corr,18801-00-8,C18H18,234.3
309277,"1,2,3,4-Tetramethylanthracene - BG Corr",137284-64-1,C18H18,234.342
309278,"1,2,6,9-Tetramethylphenanthrene - BG Corr",204256-39-3,C18H18,234.342
309279,"1,2,3-Trimethylnaphthalene - BG Corr",879-12-9,C13H14,170.255
309280,"1,2,4-Trimethylnaphthalene - BG Corr",2717-42-2,C13H14,170.255
309281,"1,2,6-Trimethylnaphthalene - BG Corr",3031-05-8,C13H14,170.255
309282,"1,3,7-Trimethylnaphthalene - BG Corr",2131-38-6,C13H14,170.255
309283,"1,4,6-Trimethylnaphthalene - BG Corr",2131-42-2,C13H14,170.255
309284,2-Butylnaphthalene - BG Corr,1134-62-9,C14H16,184.282
309285,4-Methylfluorene - BG Corr,1556-99-6,C14H12,180.25
309286,"1,2,5,6-Tetramethylnaphthalene - BG Corr",2131-43-3,C14H16,184.282
309287,"1,4-Dimethyl-5-propylnaphthalene - BG Corr",204256-08-6,C15H18,198.309
309288,3-Ethylphenanthrene - BG Corr,1576-68-7,C16H14,206.288
309289,"1,2-Dimethylphenanthrene - BG Corr",20291-72-9,C16H14,206.288
309290,"1,3-Dimethylphenanthrene - BG Corr",16664-45-2,C16H14,206.288
309291,"1,4-Dimethylphenanthrene - BG Corr",22349-59-3,C16H14,206.288
309292,"1,9-Dimethylphenanthrene - BG Corr",20291-73-0,C16H14,206.288
309293,"2,4-Dimethylphenanthrene - BG Corr",15254-64-5,C16H14,206.288
309294,"9,10-dimethylphenanthrene - BG Corr",604-83-1,C16H14,206.288
309295,"2,3-Dimethyl-5-(4-methylpentyl)naphthalene - BG Corr",204256-07-5,C18H24,240.4
309296,"1,2,8-Trimethylphenanthrene - BG Corr",20291-75-2,C17H16,220.315
309297,"1,2,9-Trimethylphenanthrene - BG Corr",146448-88-6,C17H16,220.315
309298,"2,6,9-Trimethylphenanthrene - BG Corr",66271-32-7,C17H16,220.315
309299,9-Butylphenanthrene - BG Corr,10394-57-7,C18H18,234.3
309300,6-methylbenzo[a]pyrene - BG Corr,2381-39-7,C21H14,266.3
309301,Benzo[g]chrysene - BG Corr,196-78-1,C22H14,278.35
309302,"Dibenzo[g,p]chrysene - BG Corr",191-68-4,C26H16,328.42
309303,"4,6-dimethyldibenzothiophene - BG Corr",1207-12-1,C14H12S1,212.31
309304,"4,6-diethyldibenzothiophene - BG Corr",132034-91-4,C16H16S1,240.37
309305,9-pentylphenanthrene - BG Corr,52689-26-6,C19H20,248.37
309306,"2,7-ditertbutylnaphthalene - BG Corr",10275-58-8,C18H24,240.39
309307,"1,4,5,8-tetramethylanthracene - BG Corr",2960-97-6,C18H18,234.34
309308,"1,3,6,8-tetraisopropylpyrene - BG Corr",24300-95-6,C28H34,370.58
309309,"1,2,3,4,5,6,7,8,9,10-decamethylanthracene - BG Corr",65819-04-7,C24H30,318.51
309310,"2,7-dimethylanthracene - BG Corr",782-23-0,C16H14,206.29
309311,6-ethylchrysene - BG Corr,2732-58-3,C20H16,256.35
309312,"2,6 and 2,7-dimethylnaphthalene - BG Corr",581-42-0 & 582-16-1,C12H12,156.2237
309313,"2,6 and 2,7-dimethyl and 1-Ethylnaphthalene - BG Corr",?????,C12H12,156.2237
309314,"1,2,5 and 2,4,5-Trimethylnaphthalene - BG Corr",641-91-8 & 170157-91-9,C13H14,170.255 & 170.254
309315,"2,3-dimethylanthracene and 1,8-dimethylphenanthrene - BG Corr",613-06-9 & 7372-87-4,C16H14,206.2824
309316,4 and 6-Methylbenz[a]anthracene - BG Corr,316-49-4 & 316-14-3,C19H14,242.32
309317,3 and 5-methylbenz[a]anthracene - BG Corr,2498-75-1 & 2319-96-2,C19H14,242.32
309318,1-Ethyl-5-methylphenanthrene and 1-Ethyl-7-methylphenanthrene - BG Corr,4584-82-1 & 4584-82-1,C17H16,220.31
309319,1-Ethyl-5-methylphenanthrene and 1-Ethyl-7-methylphenanthrene A - BG Corr,4584-82-1 & 4584-82-1,C17H16,220.31
309320,1-Ethyl-5-methylphenanthrene and 1-Ethyl-7-methylphenanthrene B - BG Corr,4584-82-1 & 4584-82-1,C17H16,220.31
309321,"1,6,7-Trimethylnaphthalene (ng)",2245-38-7,C13H14,170.25
309322,3-Methylcholanthrene (ng),56-49-5,C21H16,268.4
309323,1-Methylanthracene (ng),610-48-0,C15H12,192.25
309324,"Dibenz(a,c)anthracene (ng)",215-58-7,C22H14,278.3
309325,Benzo(a)fluoranthene (ng),203-33-8,C20H12,252.3
309326,3-Methylphenanthrene (ng),832-71-3,C15H12,192.25
309327,9-Methylphenanthrene (ng),883-20-5,C15H12,192.25
309328,Benzo(ghi)fluoranthene (ng),203-12-3,C18H10,226.3
309329,Benzo(c)phenanthrene (ng),195-19-7,C18H12,228.3
309330,"Naphtho(1,2-a)pyrene (ng)",196-28-1,,
309331,1-Ethylnaphthalene (ng),1127-76-0,C12H12,156.22
309332,2-methylchrysene (ng),3351-32-4,C19H14,242.3
309333,Benzo(b)fluoranthene (ng),205-99-2,C20H12,252.3093
309334,Benzo(k)fluoranthene (ng),207-08-9,C20H12,252.3093
309335,Benzo(e)pyrene (ng),192-97-2,C20H12,252.3093
309336,Benzo(a)pyrene (ng),50-32-8,C20H12,252.3093
309337,Picene (ng),213-46-7,C22H14,278.36
309338,"Dibenz[a,h]anthracene (ng)",53-70-3,C22H14,278.3466
309339,4-methyldibenzothiophene (ng),7372-88-5,C13H10S,198.29
309340,"1,4,5-Trimethylnaphthalene (ng)",2131-41-1,C13H14,170.25
309341,"1,8-dimethylfluorene (ng)",1207-11-0,C15H14,194.27
309342,2-Ethylfluorene (ng),1207-20-1,C15H14,194.27
309343,9-Methylfluorene (ng),2523-37-7,C14H12,180.24
309344,2-Ethylphenanthrene (ng),3674-74-6,C16H14,206.28
309345,2-Isopropylnaphthalene (ng),2027-17-0,C13H14,170.25
309346,9-Ethylphenanthrene (ng),3674-75-7,C16H14,206.28
309347,"6,12-dimethylchrysene (ng)",14207-77-3,C20H16,256.3
309348,"1,7-Dimethylnaphthalene (ng)",575-37-1,C12H12,156.22
309349,"1,4,6,7-tetramethylnaphthalene (ng)",13764-18-6,C14H16,184.282
309350,"5,8-dimethylbenzo(c)phenanthrene (ng)",54986-63-9,C20H16,256.348
309351,"1,12-dimethylbenzo(c)phenanthrene (ng)",4076-43-1,C20H16,256.348
309352,"1,7-dimethylfluorene (ng)",442-66-0,C15H14,194.277
309353,1-methylfluorene (ng),1730-37-6,C14H12,180.25
309354,2-methylfluorene (ng),1430-97-3,C14H12,180.24
309355,4-Methylbenzo(c)phenanthrene (ng),4076-40-8,C19H14,242.32
309356,3-Methylbenzo(c)phenanthrene (ng),2381-19-3,C19H14,242.32
309357,2-Methylbenzo(c)phenanthrene (ng),2606-85-1,C19H14,242.32
309358,5-Methylbenzo(c)phenanthrene (ng),652-04-0,C19H14,242.32
309359,"2,6-diisopropylnaphthalene (ng)",24157-81-1,C16H20,212.33
309360,"8,9,11-trimethylbenz(a)anthracene (ng)",74845-58-2,C21H18,270.4
309361,"6,8-dimethylbenz(a)anthracene (ng)",317-64-6,C20H16,256.35
309362,10-methylbenz(a)anthracene (ng),2381-15-9,C19H14,242.32
309363,10-Methylbenzo(a)pyrene (ng),63104-32-5,C21H14,266.35
309364,1-ethylphenanthrene (ng),30997-38-7,C16H14,206.29
309365,1-Methylbenzo(c)phenanthrene (ng),4076-39-5,C19H14,242.32
309366,"3,9-Dimethylbenz[a]anthracene (ng)",316-51-8,C20H16,256.35
309367,7-Methylbenz[a]anthracene (ng),2541-69-7,C19H14,242.32
309368,9-Methylbenz[a]anthracene (ng),2381-16-0,C19H14,242.32
309369,"7,10-dimethylbenzo(a)pyrene (ng)",63104-33-6,C22H16,280.37
309370,7-Methylbenzo(a)pyrene (ng),63041-77-0,C21H14,266.35
309371,8-Methylbenzo(a)pyrene (ng),63041-76-9,C21H14,266.35
309372,9-Methylbenzo(a)pyrene (ng),70644-19-8,C21H14,266.35
309373,2-tertButylanthracene (ng),18801-00-8,C18H18,234.3
309374,"1,2,3,4-Tetramethylanthracene (ng)",137284-64-1,C18H18,234.342
309375,"1,2,6,9-Tetramethylphenanthrene (ng)",204256-39-3,C18H18,234.342
309376,"1,2,3-Trimethylnaphthalene (ng)",879-12-9,C13H14,170.255
309377,"1,2,4-Trimethylnaphthalene (ng)",2717-42-2,C13H14,170.255
309378,"1,2,6-Trimethylnaphthalene (ng)",3031-05-8,C13H14,170.255
309379,"1,3,7-Trimethylnaphthalene (ng)",2131-38-6,C13H14,170.255
309380,"1,4,6-Trimethylnaphthalene (ng)",2131-42-2,C13H14,170.255
309381,2-Butylnaphthalene (ng),1134-62-9,C14H16,184.282
309382,4-Methylfluorene (ng),1556-99-6,C14H12,180.25
309383,"1,2,5,6-Tetramethylnaphthalene (ng)",2131-43-3,C14H16,184.282
309384,"1,4-Dimethyl-5-propylnaphthalene (ng)",204256-08-6,C15H18,198.309
309385,3-Ethylphenanthrene (ng),1576-68-7,C16H14,206.288
309386,"1,2-Dimethylphenanthrene (ng)",20291-72-9,C16H14,206.288
309387,"1,3-Dimethylphenanthrene (ng)",16664-45-2,C16H14,206.288
309388,"1,4-Dimethylphenanthrene (ng)",22349-59-3,C16H14,206.288
309389,"1,9-Dimethylphenanthrene (ng)",20291-73-0,C16H14,206.288
309390,"2,4-Dimethylphenanthrene (ng)",15254-64-5,C16H14,206.288
309391,"9,10-dimethylphenanthrene (ng)",604-83-1,C16H14,206.288
309392,"2,3-Dimethyl-5-(4-methylpentyl)naphthalene (ng)",204256-07-5,C18H24,240.4
309393,"1,2,8-Trimethylphenanthrene (ng)",20291-75-2,C17H16,220.315
309394,"1,2,9-Trimethylphenanthrene (ng)",146448-88-6,C17H16,220.315
309395,"2,6,9-Trimethylphenanthrene (ng)",66271-32-7,C17H16,220.315
309396,9-Butylphenanthrene (ng),10394-57-7,C18H18,234.3
309397,6-methylbenzo[a]pyrene (ng),2381-39-7,C21H14,266.3
309398,Benzo[g]chrysene (ng),196-78-1,C22H14,278.35
309399,"Dibenzo[g,p]chrysene (ng)",191-68-4,C26H16,328.42
309400,"4,6-dimethyldibenzothiophene (ng)",1207-12-1,C14H12S1,212.31
309401,"4,6-diethyldibenzothiophene (ng)",132034-91-4,C16H16S1,240.37
309402,9-pentylphenanthrene (ng),52689-26-6,C19H20,248.37
309403,"2,7-ditertbutylnaphthalene (ng)",10275-58-8,C18H24,240.39
309404,"1,4,5,8-tetramethylanthracene (ng)",2960-97-6,C18H18,234.34
309405,"1,3,6,8-tetraisopropylpyrene (ng)",24300-95-6,C28H34,370.58
309406,"1,2,3,4,5,6,7,8,9,10-decamethylanthracene (ng)",65819-04-7,C24H30,318.51
309407,"2,7-dimethylanthracene (ng)",782-23-0,C16H14,206.29
309408,6-ethylchrysene (ng),2732-58-3,C20H16,256.35
309409,"2,6 and 2,7-dimethylnaphthalene (ng)",581-42-0 & 582-16-1,C12H12,156.2237
309410,"2,6 and 2,7-dimethyl and 1-Ethylnaphthalene (ng)",?????,C12H12,156.2237
309411,"1,2,5 and 2,4,5-Trimethylnaphthalene (ng)",641-91-8 & 170157-91-9,C13H14,170.255 & 170.254
309412,"2,3-dimethylanthracene and 1,8-dimethylphenanthrene (ng)",613-06-9 & 7372-87-4,C16H14,206.2824
309413,4 and 6-Methylbenz[a]anthracene (ng),316-49-4 & 316-14-3,C19H14,242.32
309414,3 and 5-methylbenz[a]anthracene (ng),2498-75-1 & 2319-96-2,C19H14,242.32
309415,1-Ethyl-5-methylphenanthrene and 1-Ethyl-7-methylphenanthrene (ng),4584-82-1 & 4584-82-1,C17H16,220.31
309416,1-Ethyl-5-methylphenanthrene and 1-Ethyl-7-methylphenanthrene A (ng),4584-82-1 & 4584-82-1,C17H16,220.31
309417,1-Ethyl-5-methylphenanthrene and 1-Ethyl-7-methylphenanthrene B (ng),4584-82-1 & 4584-82-1,C17H16,220.31
309418,"1,6,7-Trimethylnaphthalene (mol)",2245-38-7,C13H14,170.25
309419,3-Methylcholanthrene (mol),56-49-5,C21H16,268.4
309420,1-Methylanthracene (mol),610-48-0,C15H12,192.25
309421,"Dibenz(a,c)anthracene (mol)",215-58-7,C22H14,278.3
309422,Benzo(a)fluoranthene (mol),203-33-8,C20H12,252.3
309423,3-Methylphenanthrene (mol),832-71-3,C15H12,192.25
309424,9-Methylphenanthrene (mol),883-20-5,C15H12,192.25
309425,Benzo(ghi)fluoranthene (mol),203-12-3,C18H10,226.3
309426,Benzo(c)phenanthrene (mol),195-19-7,C18H12,228.3
309427,"Naphtho(1,2-a)pyrene (mol)",196-28-1,,
309428,1-Ethylnaphthalene (mol),1127-76-0,C12H12,156.22
309429,2-methylchrysene (mol),3351-32-4,C19H14,242.3
309430,Benzo(b)fluoranthene (mol),205-99-2,C20H12,252.3093
309431,Benzo(k)fluoranthene (mol),207-08-9,C20H12,252.3093
309432,Benzo(e)pyrene (mol),192-97-2,C20H12,252.3093
309433,Benzo(a)pyrene (mol),50-32-8,C20H12,252.3093
309434,Picene (mol),213-46-7,C22H14,278.36
309435,"Dibenz[a,h]anthracene (mol)",53-70-3,C22H14,278.3466
309436,4-methyldibenzothiophene (mol),7372-88-5,C13H10S,198.29
309437,"1,4,5-Trimethylnaphthalene (mol)",2131-41-1,C13H14,170.25
309438,"1,8-dimethylfluorene (mol)",1207-11-0,C15H14,194.27
309439,2-Ethylfluorene (mol),1207-20-1,C15H14,194.27
309440,9-Methylfluorene (mol),2523-37-7,C14H12,180.24
309441,2-Ethylphenanthrene (mol),3674-74-6,C16H14,206.28
309442,2-Isopropylnaphthalene (mol),2027-17-0,C13H14,170.25
309443,9-Ethylphenanthrene (mol),3674-75-7,C16H14,206.28
309444,"6,12-dimethylchrysene (mol)",14207-77-3,C20H16,256.3
309445,"1,7-Dimethylnaphthalene (mol)",575-37-1,C12H12,156.22
309446,"1,4,6,7-tetramethylnaphthalene (mol)",13764-18-6,C14H16,184.282
309447,"5,8-dimethylbenzo(c)phenanthrene (mol)",54986-63-9,C20H16,256.348
309448,"1,12-dimethylbenzo(c)phenanthrene (mol)",4076-43-1,C20H16,256.348
309449,"1,7-dimethylfluorene (mol)",442-66-0,C15H14,194.277
309450,1-methylfluorene (mol),1730-37-6,C14H12,180.25
309451,2-methylfluorene (mol),1430-97-3,C14H12,180.24
309452,4-Methylbenzo(c)phenanthrene (mol),4076-40-8,C19H14,242.32
309453,3-Methylbenzo(c)phenanthrene (mol),2381-19-3,C19H14,242.32
309454,2-Methylbenzo(c)phenanthrene (mol),2606-85-1,C19H14,242.32
309455,5-Methylbenzo(c)phenanthrene (mol),652-04-0,C19H14,242.32
309456,"2,6-diisopropylnaphthalene (mol)",24157-81-1,C16H20,212.33
309457,"8,9,11-trimethylbenz(a)anthracene (mol)",74845-58-2,C21H18,270.4
309458,"6,8-dimethylbenz(a)anthracene (mol)",317-64-6,C20H16,256.35
